;airline_code;flight_number;departure_airport;arrival_airport;departure_date_utc_sc;cabin_name;type_pax;nb_paxs_total;operational_capacity;physical_capacity
5680;KL;1757;AMS;BRE;19/09/2019;Economy;local;67.0;80;80
5681;KL;1761;AMS;BRE;19/09/2019;Economy;local;76.0;72;72
5682;AF;1141;AMS;CDG;19/09/2019;Economy;cnt;34.0;116;116
5683;AF;1141;AMS;CDG;19/09/2019;Economy;local;91.0;116;116
5684;AF;1241;AMS;CDG;19/09/2019;Economy;cnt;50.0;164;164
5685;AF;1241;AMS;CDG;19/09/2019;Economy;local;117.0;164;164
5686;AF;1341;AMS;CDG;19/09/2019;Economy;cnt;106.0;194;194
5687;AF;1341;AMS;CDG;19/09/2019;Economy;local;94.0;194;194
5688;AF;1441;AMS;CDG;19/09/2019;Economy;cnt;51.0;119;119
5689;AF;1441;AMS;CDG;19/09/2019;Economy;local;66.0;119;119
5690;AF;1641;AMS;CDG;19/09/2019;Economy;cnt;67.0;188;188
5691;AF;1641;AMS;CDG;19/09/2019;Economy;local;135.0;188;188
5692;AF;1741;AMS;CDG;19/09/2019;Economy;cnt;34.0;119;119
5693;AF;1741;AMS;CDG;19/09/2019;Economy;local;82.0;119;119
5694;KL;1223;AMS;CDG;19/09/2019;Economy;cnt;38.0;156;156
5695;KL;1223;AMS;CDG;19/09/2019;Economy;local;48.0;156;156
5696;KL;1227;AMS;CDG;19/09/2019;Economy;cnt;63.0;118;118
5697;KL;1227;AMS;CDG;19/09/2019;Economy;local;46.0;118;118
5698;KL;1229;AMS;CDG;19/09/2019;Economy;cnt;74.0;162;162
5699;KL;1229;AMS;CDG;19/09/2019;Economy;local;55.0;162;162
5700;KL;1233;AMS;CDG;19/09/2019;Economy;cnt;60.0;162;162
5701;KL;1233;AMS;CDG;19/09/2019;Economy;local;109.0;162;162
5702;KL;1243;AMS;CDG;19/09/2019;Economy;cnt;33.0;168;168
5703;KL;1243;AMS;CDG;19/09/2019;Economy;local;147.0;168;168
5704;KL;1245;AMS;CDG;19/09/2019;Economy;cnt;56.0;156;156
5705;KL;1245;AMS;CDG;19/09/2019;Economy;local;123.0;156;156
5706;KL;1125;AMS;CPH;19/09/2019;Economy;local;126.0;168;168
5707;KL;1127;AMS;CPH;19/09/2019;Economy;local;183.0;179;180
5708;KL;1129;AMS;CPH;19/09/2019;Economy;local;115.0;118;118
5709;KL;1131;AMS;CPH;19/09/2019;Economy;local;136.0;130;130
5710;KL;1133;AMS;CPH;19/09/2019;Economy;local;164.0;168;168
5711;KL;1135;AMS;CPH;19/09/2019;Economy;local;90.0;92;92
5712;KL;1139;AMS;CPH;19/09/2019;Economy;local;173.0;174;174
5713;KL;1993;AMS;KRK;19/09/2019;Economy;local;78.0;80;80
5714;KL;1995;AMS;KRK;19/09/2019;Economy;local;130.0;130;130
5715;KL;1997;AMS;KRK;19/09/2019;Economy;local;95.0;96;96
5716;KL;1999;AMS;KRK;19/09/2019;Economy;local;99.0;96;96
5717;KL;809;AMS;KUL;19/09/2019;Economy;local;279.0;281;286
5718;KL;809;KUL;CGK;19/09/2019;Economy;local;339.0;281;286
5719;KL;1883;AMS;NUE;19/09/2019;Economy;local;41.0;72;72
5720;KL;1885;AMS;NUE;19/09/2019;Economy;local;92.0;92;92
5721;KL;1887;AMS;NUE;19/09/2019;Economy;local;81.0;80;80
5722;KL;1891;AMS;NUE;19/09/2019;Economy;local;84.0;80;80
5723;KL;1819;AMS;TXL;19/09/2019;Economy;local;129.0;130;130
5724;KL;1821;AMS;TXL;19/09/2019;Economy;local;132.0;130;130
5725;KL;1823;AMS;TXL;19/09/2019;Economy;local;183.0;174;174
5726;KL;1825;AMS;TXL;19/09/2019;Economy;local;177.0;174;174
5727;KL;1829;AMS;TXL;19/09/2019;Economy;local;132.0;130;130
5728;KL;1831;AMS;TXL;19/09/2019;Economy;local;86.0;88;88
5729;KL;1833;AMS;TXL;19/09/2019;Economy;local;99.0;96;96
5730;KL;1835;AMS;TXL;19/09/2019;Economy;local;180.0;174;174
5731;KL;1941;AMS;ZAG;19/09/2019;Economy;local;94.0;92;92
5732;KL;315;BAH;DMS;08/09/2019;Business;local;4.0;224;224
5733;KL;315;BAH;DMS;10/09/2019;Business;local;2.0;224;224
5734;KL;315;BAH;DMS;14/09/2019;Business;local;3.0;224;224
5735;KL;315;BAH;DMS;15/09/2019;Business;local;2.0;224;224
5736;KL;315;BAH;DMS;17/09/2019;Business;local;1.0;224;224
5737;KL;315;BAH;DMS;07/09/2019;Economy;local;6.0;224;224
5738;KL;315;BAH;DMS;08/09/2019;Economy;local;6.0;224;224
5739;KL;315;BAH;DMS;10/09/2019;Economy;local;3.0;224;224
5740;KL;315;BAH;DMS;11/09/2019;Economy;local;1.0;224;224
5741;KL;315;BAH;DMS;12/09/2019;Economy;local;2.0;224;224
5742;KL;315;BAH;DMS;13/09/2019;Economy;local;2.0;224;224
5743;KL;315;BAH;DMS;14/09/2019;Economy;local;3.0;224;224
5744;KL;315;BAH;DMS;15/09/2019;Economy;local;5.0;224;224
5745;KL;315;BAH;DMS;17/09/2019;Economy;local;2.0;224;224
5746;KL;315;BAH;DMS;19/09/2019;Economy;local;1.0;224;224
5747;AF;1149;BCN;CDG;07/09/2019;Business;cnt;7.0;20;20
5748;AF;1149;BCN;CDG;07/09/2019;Business;local;9.0;20;20
5749;AF;1249;BCN;CDG;07/09/2019;Business;local;2.0;8;8
5750;AF;1349;BCN;CDG;07/09/2019;Business;cnt;5.0;16;16
5751;AF;1349;BCN;CDG;07/09/2019;Business;local;3.0;16;16
5752;AF;1449;BCN;CDG;07/09/2019;Business;cnt;10.0;16;16
5753;AF;1449;BCN;CDG;07/09/2019;Business;local;2.0;16;16
5754;AF;1549;BCN;CDG;07/09/2019;Business;cnt;5.0;12;12
5755;AF;1649;BCN;CDG;07/09/2019;Business;cnt;3.0;8;8
5756;AF;1649;BCN;CDG;07/09/2019;Business;local;2.0;8;8
5757;AF;1749;BCN;CDG;07/09/2019;Business;cnt;2.0;8;8
5758;AF;1749;BCN;CDG;07/09/2019;Business;local;1.0;8;8
5759;AF;1149;BCN;CDG;08/09/2019;Business;cnt;9.0;20;20
5760;AF;1149;BCN;CDG;08/09/2019;Business;local;9.0;20;20
5761;AF;1249;BCN;CDG;08/09/2019;Business;local;5.0;8;8
5762;AF;1349;BCN;CDG;08/09/2019;Business;cnt;1.0;8;8
5763;AF;1349;BCN;CDG;08/09/2019;Business;local;2.0;8;8
5764;AF;1449;BCN;CDG;08/09/2019;Business;cnt;7.0;12;12
5765;AF;1449;BCN;CDG;08/09/2019;Business;local;1.0;12;12
5766;AF;1549;BCN;CDG;08/09/2019;Business;cnt;1.0;8;8
5767;AF;1549;BCN;CDG;08/09/2019;Business;local;6.0;8;8
5768;AF;1649;BCN;CDG;08/09/2019;Business;cnt;2.0;4;4
5769;AF;1749;BCN;CDG;08/09/2019;Business;cnt;5.0;14;14
5770;AF;1749;BCN;CDG;08/09/2019;Business;local;4.0;14;14
5771;AF;1149;BCN;CDG;09/09/2019;Business;cnt;9.0;20;20
5772;AF;1149;BCN;CDG;09/09/2019;Business;local;9.0;20;20
5773;AF;1249;BCN;CDG;09/09/2019;Business;cnt;3.0;8;8
5774;AF;1249;BCN;CDG;09/09/2019;Business;local;1.0;8;8
5775;AF;1349;BCN;CDG;09/09/2019;Business;cnt;2.0;12;12
5776;AF;1349;BCN;CDG;09/09/2019;Business;local;3.0;12;12
5777;AF;1449;BCN;CDG;09/09/2019;Business;cnt;8.0;12;12
5778;AF;1549;BCN;CDG;09/09/2019;Business;cnt;5.0;20;20
5779;AF;1549;BCN;CDG;09/09/2019;Business;local;4.0;20;20
5780;AF;1649;BCN;CDG;09/09/2019;Business;cnt;4.0;16;16
5781;AF;1649;BCN;CDG;09/09/2019;Business;local;6.0;16;16
5782;AF;1749;BCN;CDG;09/09/2019;Business;cnt;4.0;14;14
5783;AF;1149;BCN;CDG;10/09/2019;Business;cnt;14.0;20;20
5784;AF;1149;BCN;CDG;10/09/2019;Business;local;3.0;20;20
5785;AF;1249;BCN;CDG;10/09/2019;Business;cnt;3.0;12;12
5786;AF;1249;BCN;CDG;10/09/2019;Business;local;3.0;12;12
5787;AF;1349;BCN;CDG;10/09/2019;Business;cnt;7.0;16;16
5788;AF;1349;BCN;CDG;10/09/2019;Business;local;2.0;16;16
5789;AF;1449;BCN;CDG;10/09/2019;Business;cnt;5.0;8;8
5790;AF;1449;BCN;CDG;10/09/2019;Business;local;2.0;8;8
5791;AF;1549;BCN;CDG;10/09/2019;Business;cnt;9.0;20;20
5792;AF;1549;BCN;CDG;10/09/2019;Business;local;7.0;20;20
5793;AF;1649;BCN;CDG;10/09/2019;Business;cnt;10.0;20;20
5794;AF;1649;BCN;CDG;10/09/2019;Business;local;7.0;20;20
5795;AF;1749;BCN;CDG;10/09/2019;Business;cnt;11.0;16;16
5796;AF;1749;BCN;CDG;10/09/2019;Business;local;3.0;16;16
5797;AF;1149;BCN;CDG;11/09/2019;Business;cnt;18.0;28;28
5798;AF;1149;BCN;CDG;11/09/2019;Business;local;6.0;28;28
5799;AF;1249;BCN;CDG;11/09/2019;Business;cnt;4.0;16;16
5800;AF;1249;BCN;CDG;11/09/2019;Business;local;4.0;16;16
5801;AF;1349;BCN;CDG;11/09/2019;Business;cnt;5.0;14;14
5802;AF;1349;BCN;CDG;11/09/2019;Business;local;8.0;14;14
5803;AF;1449;BCN;CDG;11/09/2019;Business;cnt;26.0;36;36
5804;AF;1449;BCN;CDG;11/09/2019;Business;local;7.0;36;36
5805;AF;1549;BCN;CDG;11/09/2019;Business;cnt;13.0;28;28
5806;AF;1549;BCN;CDG;11/09/2019;Business;local;3.0;28;28
5807;AF;1649;BCN;CDG;11/09/2019;Business;cnt;22.0;28;28
5808;AF;1649;BCN;CDG;11/09/2019;Business;local;6.0;28;28
5809;AF;1749;BCN;CDG;11/09/2019;Business;cnt;4.0;18;18
5810;AF;1149;BCN;CDG;12/09/2019;Business;cnt;10.0;24;24
5811;AF;1149;BCN;CDG;12/09/2019;Business;local;5.0;24;24
5812;AF;1249;BCN;CDG;12/09/2019;Business;cnt;6.0;24;24
5813;AF;1249;BCN;CDG;12/09/2019;Business;local;3.0;24;24
5814;AF;1349;BCN;CDG;12/09/2019;Business;cnt;6.0;20;20
5815;AF;1349;BCN;CDG;12/09/2019;Business;local;6.0;20;20
5816;AF;1449;BCN;CDG;12/09/2019;Business;cnt;11.0;20;20
5817;AF;1449;BCN;CDG;12/09/2019;Business;local;1.0;20;20
5818;AF;1549;BCN;CDG;12/09/2019;Business;cnt;4.0;20;20
5819;AF;1549;BCN;CDG;12/09/2019;Business;local;3.0;20;20
5820;AF;1649;BCN;CDG;12/09/2019;Business;cnt;3.0;16;16
5821;AF;1649;BCN;CDG;12/09/2019;Business;local;4.0;16;16
5822;AF;1749;BCN;CDG;12/09/2019;Business;cnt;2.0;16;16
5823;AF;1149;BCN;CDG;13/09/2019;Business;cnt;2.0;8;8
5824;AF;1149;BCN;CDG;13/09/2019;Business;local;1.0;8;8
5825;AF;1249;BCN;CDG;13/09/2019;Business;cnt;2.0;8;8
5826;AF;1249;BCN;CDG;13/09/2019;Business;local;3.0;8;8
5827;AF;1349;BCN;CDG;13/09/2019;Business;cnt;1.0;12;12
5828;AF;1349;BCN;CDG;13/09/2019;Business;local;5.0;12;12
5829;AF;1449;BCN;CDG;13/09/2019;Business;cnt;8.0;12;12
5830;AF;1449;BCN;CDG;13/09/2019;Business;local;1.0;12;12
5831;AF;1549;BCN;CDG;13/09/2019;Business;cnt;9.0;16;16
5832;AF;1549;BCN;CDG;13/09/2019;Business;local;5.0;16;16
5833;AF;1649;BCN;CDG;13/09/2019;Business;cnt;4.0;28;28
5834;AF;1649;BCN;CDG;13/09/2019;Business;local;19.0;28;28
5835;AF;1149;BCN;CDG;14/09/2019;Business;cnt;7.0;16;16
5836;AF;1149;BCN;CDG;14/09/2019;Business;local;2.0;16;16
5837;AF;1249;BCN;CDG;14/09/2019;Business;cnt;1.0;8;8
5838;AF;1249;BCN;CDG;14/09/2019;Business;local;1.0;8;8
5839;AF;1349;BCN;CDG;14/09/2019;Business;cnt;2.0;8;8
5840;AF;1349;BCN;CDG;14/09/2019;Business;local;2.0;8;8
5841;AF;1449;BCN;CDG;14/09/2019;Business;cnt;2.0;16;16
5842;AF;1449;BCN;CDG;14/09/2019;Business;local;6.0;16;16
5843;AF;1549;BCN;CDG;14/09/2019;Business;cnt;4.0;12;12
5844;AF;1549;BCN;CDG;14/09/2019;Business;local;2.0;12;12
5845;AF;1649;BCN;CDG;14/09/2019;Business;cnt;7.0;16;16
5846;AF;1649;BCN;CDG;14/09/2019;Business;local;3.0;16;16
5847;AF;1749;BCN;CDG;14/09/2019;Business;cnt;5.0;16;16
5848;AF;1149;BCN;CDG;15/09/2019;Business;cnt;12.0;20;20
5849;AF;1149;BCN;CDG;15/09/2019;Business;local;4.0;20;20
5850;AF;1249;BCN;CDG;15/09/2019;Business;cnt;5.0;8;8
5851;AF;1249;BCN;CDG;15/09/2019;Business;local;2.0;8;8
5852;AF;1349;BCN;CDG;15/09/2019;Business;cnt;20.0;28;28
5853;AF;1349;BCN;CDG;15/09/2019;Business;local;5.0;28;28
5854;AF;1449;BCN;CDG;15/09/2019;Business;cnt;18.0;20;20
5855;AF;1449;BCN;CDG;15/09/2019;Business;local;1.0;20;20
5856;AF;1549;BCN;CDG;15/09/2019;Business;local;5.0;8;8
5857;AF;1649;BCN;CDG;15/09/2019;Business;cnt;4.0;16;16
5858;AF;1649;BCN;CDG;15/09/2019;Business;local;10.0;16;16
5859;AF;1749;BCN;CDG;15/09/2019;Business;cnt;1.0;10;10
5860;AF;1749;BCN;CDG;15/09/2019;Business;local;5.0;10;10
5861;AF;1149;BCN;CDG;16/09/2019;Business;cnt;9.0;16;16
5862;AF;1149;BCN;CDG;16/09/2019;Business;local;5.0;16;16
5863;AF;1249;BCN;CDG;16/09/2019;Business;cnt;4.0;8;8
5864;AF;1349;BCN;CDG;16/09/2019;Business;cnt;3.0;12;12
5865;AF;1349;BCN;CDG;16/09/2019;Business;local;8.0;12;12
5866;AF;1449;BCN;CDG;16/09/2019;Business;cnt;10.0;12;12
5867;AF;1449;BCN;CDG;16/09/2019;Business;local;2.0;12;12
5868;AF;1549;BCN;CDG;16/09/2019;Business;local;2.0;8;8
5869;AF;1649;BCN;CDG;16/09/2019;Business;local;5.0;8;8
5870;AF;1749;BCN;CDG;16/09/2019;Business;cnt;3.0;6;6
5871;AF;1149;BCN;CDG;17/09/2019;Business;cnt;16.0;20;20
5872;AF;1149;BCN;CDG;17/09/2019;Business;local;2.0;20;20
5873;AF;1249;BCN;CDG;17/09/2019;Business;cnt;3.0;20;20
5874;AF;1349;BCN;CDG;17/09/2019;Business;cnt;3.0;8;8
5875;AF;1449;BCN;CDG;17/09/2019;Business;cnt;4.0;8;8
5876;AF;1549;BCN;CDG;17/09/2019;Business;cnt;1.0;12;12
5877;AF;1549;BCN;CDG;17/09/2019;Business;local;3.0;12;12
5878;AF;1649;BCN;CDG;17/09/2019;Business;cnt;11.0;20;20
5879;AF;1749;BCN;CDG;17/09/2019;Business;cnt;7.0;20;20
5880;AF;1749;BCN;CDG;17/09/2019;Business;local;3.0;20;20
5881;AF;1149;BCN;CDG;18/09/2019;Business;cnt;11.0;12;12
5882;AF;1149;BCN;CDG;18/09/2019;Business;local;1.0;12;12
5883;AF;1249;BCN;CDG;18/09/2019;Business;local;4.0;20;20
5884;AF;1349;BCN;CDG;18/09/2019;Business;cnt;12.0;28;28
5885;AF;1349;BCN;CDG;18/09/2019;Business;local;14.0;28;28
5886;AF;1449;BCN;CDG;18/09/2019;Business;cnt;6.0;12;12
5887;AF;1449;BCN;CDG;18/09/2019;Business;local;2.0;12;12
5888;AF;1549;BCN;CDG;18/09/2019;Business;cnt;2.0;6;6
5889;AF;1549;BCN;CDG;18/09/2019;Business;local;3.0;6;6
5890;AF;1649;BCN;CDG;18/09/2019;Business;cnt;10.0;16;16
5891;AF;1649;BCN;CDG;18/09/2019;Business;local;6.0;16;16
5892;AF;1749;BCN;CDG;18/09/2019;Business;cnt;4.0;14;14
5893;AF;1149;BCN;CDG;19/09/2019;Business;cnt;17.0;28;28
5894;AF;1149;BCN;CDG;19/09/2019;Business;local;4.0;28;28
5895;AF;1349;BCN;CDG;19/09/2019;Business;cnt;13.0;28;28
5896;AF;1349;BCN;CDG;19/09/2019;Business;local;9.0;28;28
5897;AF;1449;BCN;CDG;19/09/2019;Business;cnt;12.0;12;12
5898;AF;1549;BCN;CDG;19/09/2019;Business;local;6.0;12;12
5899;AF;1649;BCN;CDG;19/09/2019;Business;cnt;3.0;8;8
5900;AF;1649;BCN;CDG;19/09/2019;Business;local;3.0;8;8
5901;AF;1749;BCN;CDG;19/09/2019;Business;cnt;5.0;14;14
5902;AF;1749;BCN;CDG;19/09/2019;Business;local;4.0;14;14
5903;AF;1149;BCN;CDG;07/09/2019;Economy;cnt;99.0;136;144
5904;AF;1149;BCN;CDG;07/09/2019;Economy;local;39.0;136;144
5905;AF;1249;BCN;CDG;07/09/2019;Economy;cnt;41.0;162;162
5906;AF;1249;BCN;CDG;07/09/2019;Economy;local;94.0;162;162
5907;AF;1349;BCN;CDG;07/09/2019;Economy;cnt;96.0;186;188
5908;AF;1349;BCN;CDG;07/09/2019;Economy;local;88.0;186;188
5909;AF;1449;BCN;CDG;07/09/2019;Economy;cnt;99.0;150;150
5910;AF;1449;BCN;CDG;07/09/2019;Economy;local;45.0;150;150
5911;AF;1549;BCN;CDG;07/09/2019;Economy;cnt;105.0;194;194
5912;AF;1549;BCN;CDG;07/09/2019;Economy;local;78.0;194;194
5913;AF;1649;BCN;CDG;07/09/2019;Economy;cnt;62.0;162;162
5914;AF;1649;BCN;CDG;07/09/2019;Economy;local;94.0;162;162
5915;AF;1749;BCN;CDG;07/09/2019;Economy;cnt;22.0;131;131
5916;AF;1749;BCN;CDG;07/09/2019;Economy;local;90.0;131;131
5917;AF;1149;BCN;CDG;08/09/2019;Economy;cnt;92.0;144;144
5918;AF;1149;BCN;CDG;08/09/2019;Economy;local;56.0;144;144
5919;AF;1249;BCN;CDG;08/09/2019;Economy;cnt;17.0;162;162
5920;AF;1249;BCN;CDG;08/09/2019;Economy;local;143.0;162;162
5921;AF;1349;BCN;CDG;08/09/2019;Economy;cnt;143.0;200;200
5922;AF;1349;BCN;CDG;08/09/2019;Economy;local;74.0;200;200
5923;AF;1449;BCN;CDG;08/09/2019;Economy;cnt;109.0;156;156
5924;AF;1449;BCN;CDG;08/09/2019;Economy;local;46.0;156;156
5925;AF;1549;BCN;CDG;08/09/2019;Economy;cnt;44.0;200;200
5926;AF;1549;BCN;CDG;08/09/2019;Economy;local;153.0;200;200
5927;AF;1649;BCN;CDG;08/09/2019;Economy;cnt;26.0;168;168
5928;AF;1649;BCN;CDG;08/09/2019;Economy;local;135.0;168;168
5929;AF;1749;BCN;CDG;08/09/2019;Economy;cnt;38.0;110;110
5930;AF;1749;BCN;CDG;08/09/2019;Economy;local;73.0;110;110
5931;AF;1149;BCN;CDG;09/09/2019;Economy;cnt;89.0;144;144
5932;AF;1149;BCN;CDG;09/09/2019;Economy;local;57.0;144;144
5933;AF;1249;BCN;CDG;09/09/2019;Economy;cnt;46.0;162;162
5934;AF;1249;BCN;CDG;09/09/2019;Economy;local;89.0;162;162
5935;AF;1349;BCN;CDG;09/09/2019;Economy;cnt;84.0;194;194
5936;AF;1349;BCN;CDG;09/09/2019;Economy;local;98.0;194;194
5937;AF;1449;BCN;CDG;09/09/2019;Economy;cnt;103.0;156;156
5938;AF;1449;BCN;CDG;09/09/2019;Economy;local;51.0;156;156
5939;AF;1549;BCN;CDG;09/09/2019;Economy;cnt;77.0;182;182
5940;AF;1549;BCN;CDG;09/09/2019;Economy;local;77.0;182;182
5941;AF;1649;BCN;CDG;09/09/2019;Economy;cnt;52.0;150;150
5942;AF;1649;BCN;CDG;09/09/2019;Economy;local;106.0;150;150
5943;AF;1749;BCN;CDG;09/09/2019;Economy;cnt;33.0;110;110
5944;AF;1749;BCN;CDG;09/09/2019;Economy;local;68.0;110;110
5945;AF;1149;BCN;CDG;10/09/2019;Economy;cnt;72.0;144;144
5946;AF;1149;BCN;CDG;10/09/2019;Economy;local;72.0;144;144
5947;AF;1249;BCN;CDG;10/09/2019;Economy;cnt;89.0;156;156
5948;AF;1249;BCN;CDG;10/09/2019;Economy;local;73.0;156;156
5949;AF;1349;BCN;CDG;10/09/2019;Economy;cnt;84.0;188;188
5950;AF;1349;BCN;CDG;10/09/2019;Economy;local;126.0;188;188
5951;AF;1449;BCN;CDG;10/09/2019;Economy;cnt;107.0;162;162
5952;AF;1449;BCN;CDG;10/09/2019;Economy;local;41.0;162;162
5953;AF;1549;BCN;CDG;10/09/2019;Economy;cnt;56.0;182;182
5954;AF;1549;BCN;CDG;10/09/2019;Economy;local;137.0;182;182
5955;AF;1649;BCN;CDG;10/09/2019;Economy;cnt;76.0;144;144
5956;AF;1649;BCN;CDG;10/09/2019;Economy;local;71.0;144;144
5957;AF;1749;BCN;CDG;10/09/2019;Economy;cnt;48.0;119;119
5958;AF;1749;BCN;CDG;10/09/2019;Economy;local;82.0;119;119
5959;AF;1149;BCN;CDG;11/09/2019;Economy;cnt;75.0;132;132
5960;AF;1149;BCN;CDG;11/09/2019;Economy;local;61.0;132;132
5961;AF;1249;BCN;CDG;11/09/2019;Economy;cnt;57.0;119;119
5962;AF;1249;BCN;CDG;11/09/2019;Economy;local;40.0;119;119
5963;AF;1349;BCN;CDG;11/09/2019;Economy;cnt;47.0;110;110
5964;AF;1349;BCN;CDG;11/09/2019;Economy;local;65.0;110;110
5965;AF;1449;BCN;CDG;11/09/2019;Economy;cnt;72.0;120;120
5966;AF;1449;BCN;CDG;11/09/2019;Economy;local;43.0;120;120
5967;AF;1549;BCN;CDG;11/09/2019;Economy;cnt;104.0;154;170
5968;AF;1549;BCN;CDG;11/09/2019;Economy;local;65.0;154;170
5969;AF;1649;BCN;CDG;11/09/2019;Economy;cnt;70.0;132;132
5970;AF;1649;BCN;CDG;11/09/2019;Economy;local;64.0;132;132
5971;AF;1749;BCN;CDG;11/09/2019;Economy;cnt;60.0;104;104
5972;AF;1749;BCN;CDG;11/09/2019;Economy;local;30.0;104;104
5973;AF;1149;BCN;CDG;12/09/2019;Economy;cnt;71.0;138;138
5974;AF;1149;BCN;CDG;12/09/2019;Economy;local;58.0;138;138
5975;AF;1249;BCN;CDG;12/09/2019;Economy;cnt;66.0;138;138
5976;AF;1249;BCN;CDG;12/09/2019;Economy;local;43.0;138;138
5977;AF;1349;BCN;CDG;12/09/2019;Economy;cnt;58.0;144;144
5978;AF;1349;BCN;CDG;12/09/2019;Economy;local;78.0;144;144
5979;AF;1449;BCN;CDG;12/09/2019;Economy;cnt;107.0;144;144
5980;AF;1449;BCN;CDG;12/09/2019;Economy;local;19.0;144;144
5981;AF;1549;BCN;CDG;12/09/2019;Economy;cnt;83.0;182;182
5982;AF;1549;BCN;CDG;12/09/2019;Economy;local;65.0;182;182
5983;AF;1649;BCN;CDG;12/09/2019;Economy;cnt;64.0;150;150
5984;AF;1649;BCN;CDG;12/09/2019;Economy;local;68.0;150;150
5985;AF;1749;BCN;CDG;12/09/2019;Economy;cnt;55.0;119;119
5986;AF;1749;BCN;CDG;12/09/2019;Economy;local;49.0;119;119
5987;AF;1149;BCN;CDG;13/09/2019;Economy;cnt;91.0;162;162
5988;AF;1149;BCN;CDG;13/09/2019;Economy;local;68.0;162;162
5989;AF;1249;BCN;CDG;13/09/2019;Economy;cnt;86.0;162;162
5990;AF;1249;BCN;CDG;13/09/2019;Economy;local;114.0;162;162
5991;AF;1349;BCN;CDG;13/09/2019;Economy;cnt;84.0;194;194
5992;AF;1349;BCN;CDG;13/09/2019;Economy;local;111.0;194;194
5993;AF;1449;BCN;CDG;13/09/2019;Economy;cnt;109.0;156;156
5994;AF;1449;BCN;CDG;13/09/2019;Economy;local;45.0;156;156
5995;AF;1549;BCN;CDG;13/09/2019;Economy;cnt;63.0;188;188
5996;AF;1549;BCN;CDG;13/09/2019;Economy;local;121.0;188;188
5997;AF;1649;BCN;CDG;13/09/2019;Economy;cnt;46.0;132;132
5998;AF;1649;BCN;CDG;13/09/2019;Economy;local;79.0;132;132
5999;AF;1149;BCN;CDG;14/09/2019;Economy;cnt;73.0;150;150
6000;AF;1149;BCN;CDG;14/09/2019;Economy;local;82.0;150;150
6001;AF;1249;BCN;CDG;14/09/2019;Economy;cnt;55.0;131;131
6002;AF;1249;BCN;CDG;14/09/2019;Economy;local;77.0;131;131
6003;AF;1349;BCN;CDG;14/09/2019;Economy;cnt;110.0;200;200
6004;AF;1349;BCN;CDG;14/09/2019;Economy;local;91.0;200;200
6005;AF;1449;BCN;CDG;14/09/2019;Economy;cnt;128.0;150;150
6006;AF;1449;BCN;CDG;14/09/2019;Economy;local;29.0;150;150
6007;AF;1549;BCN;CDG;14/09/2019;Economy;cnt;132.0;194;194
6008;AF;1549;BCN;CDG;14/09/2019;Economy;local;76.0;194;194
6009;AF;1649;BCN;CDG;14/09/2019;Economy;cnt;69.0;150;150
6010;AF;1649;BCN;CDG;14/09/2019;Economy;local;85.0;150;150
6011;AF;1749;BCN;CDG;14/09/2019;Economy;cnt;59.0;119;119
6012;AF;1749;BCN;CDG;14/09/2019;Economy;local;56.0;119;119
6013;AF;1149;BCN;CDG;15/09/2019;Economy;cnt;119.0;144;144
6014;AF;1149;BCN;CDG;15/09/2019;Economy;local;31.0;144;144
6015;AF;1249;BCN;CDG;15/09/2019;Economy;cnt;55.0;162;162
6016;AF;1249;BCN;CDG;15/09/2019;Economy;local;114.0;162;162
6017;AF;1349;BCN;CDG;15/09/2019;Economy;cnt;104.0;170;170
6018;AF;1349;BCN;CDG;15/09/2019;Economy;local;74.0;170;170
6019;AF;1449;BCN;CDG;15/09/2019;Economy;cnt;103.0;144;144
6020;AF;1449;BCN;CDG;15/09/2019;Economy;local;38.0;144;144
6021;AF;1549;BCN;CDG;15/09/2019;Economy;cnt;29.0;200;200
6022;AF;1549;BCN;CDG;15/09/2019;Economy;local;180.0;200;200
6023;AF;1649;BCN;CDG;15/09/2019;Economy;cnt;66.0;150;150
6024;AF;1649;BCN;CDG;15/09/2019;Economy;local;91.0;150;150
6025;AF;1749;BCN;CDG;15/09/2019;Economy;cnt;24.0;116;116
6026;AF;1749;BCN;CDG;15/09/2019;Economy;local;96.0;116;116
6027;AF;1149;BCN;CDG;16/09/2019;Economy;cnt;91.0;150;150
6028;AF;1149;BCN;CDG;16/09/2019;Economy;local;63.0;150;150
6029;AF;1249;BCN;CDG;16/09/2019;Economy;cnt;53.0;162;162
6030;AF;1249;BCN;CDG;16/09/2019;Economy;local;108.0;162;162
6031;AF;1349;BCN;CDG;16/09/2019;Economy;cnt;81.0;194;194
6032;AF;1349;BCN;CDG;16/09/2019;Economy;local;108.0;194;194
6033;AF;1449;BCN;CDG;16/09/2019;Economy;cnt;103.0;156;156
6034;AF;1449;BCN;CDG;16/09/2019;Economy;local;56.0;156;156
6035;AF;1549;BCN;CDG;16/09/2019;Economy;cnt;42.0;200;200
6036;AF;1549;BCN;CDG;16/09/2019;Economy;local;173.0;200;200
6037;AF;1649;BCN;CDG;16/09/2019;Economy;cnt;49.0;162;162
6038;AF;1649;BCN;CDG;16/09/2019;Economy;local;112.0;162;162
6039;AF;1749;BCN;CDG;16/09/2019;Economy;cnt;46.0;122;122
6040;AF;1749;BCN;CDG;16/09/2019;Economy;local;76.0;122;122
6041;AF;1149;BCN;CDG;17/09/2019;Economy;cnt;114.0;144;144
