"leg_id";"type";"aircraft";"depAirport";"arrAirport";"depTime";"arrTime"
"___FGRHF_____CDG20180802120955 ";"INT";"FGRHF";"CDG ";"CDG ";"2018-08-06T23:00:00Z";"2018-08-07T02:00:00Z"
"___FGRXA_____CDG20180805075936 ";"INT";"FGRXA";"CDG ";"CDG ";"2018-08-08T23:00:00Z";"2018-08-09T02:00:00Z"
"___FGRHR_____CDG20180805075805 ";"INT";"FGRHR";"CDG ";"CDG ";"2018-08-06T23:00:00Z";"2018-08-07T02:00:00Z"
"___FGRHH_____ALG20180804100920 ";"INT";"FGRHH";"ALG ";"ALG ";"2018-08-05T23:00:00Z";"2018-08-06T02:00:00Z"
"___FGRXJ_____CDG20180805075835 ";"INT";"FGRXJ";"CDG ";"CDG ";"2018-08-06T23:00:00Z";"2018-08-07T02:00:00Z"
"___FGRXK_____CDG20180804081805 ";"INT";"FGRXK";"CDG ";"CDG ";"2018-08-08T23:00:00Z";"2018-08-09T02:00:00Z"
"___FGRHK_____CDG20180801142801 ";"INT";"FGRHK";"CDG ";"CDG ";"2018-08-05T23:00:00Z";"2018-08-06T02:00:00Z"
"___FGRHY_____CDG20180805052357 ";"INT";"FGRHY";"CDG ";"CDG ";"2018-08-10T20:35:00Z";"2018-08-10T21:00:00Z"
"___FGRHY_____CDG20180804125224 ";"INT";"FGRHY";"CDG ";"CDG ";"2018-08-05T23:00:00Z";"2018-08-06T02:00:00Z"
"___FGRXL_____CDG20180802183257 ";"INT";"FGRXL";"CDG ";"CDG ";"2018-08-07T20:35:00Z";"2018-08-07T21:00:00Z"
"___FGRHZ_____CDG20180803083504 ";"INT";"FGRHZ";"CDG ";"CDG ";"2018-08-08T23:00:00Z";"2018-08-09T02:00:00Z"
"___FGRXF_____CDG20180802043548 ";"INT";"FGRXF";"CDG ";"CDG ";"2018-08-05T23:00:00Z";"2018-08-06T02:00:00Z"
"___FGRXA_____CDG20180731094539 ";"INT";"FGRXA";"CDG ";"CDG ";"2018-08-04T23:00:00Z";"2018-08-05T02:00:00Z"
"___FGRHH_____CDG20180803083402 ";"INT";"FGRHH";"CDG ";"CDG ";"2018-08-04T23:00:00Z";"2018-08-05T02:00:00Z"
"___FGRXL_____CDG20180802083750 ";"INT";"FGRXL";"CDG ";"CDG ";"2018-08-04T23:00:00Z";"2018-08-05T02:00:00Z"
"___FGRHH_____CDG20180804080701 ";"INT";"FGRHH";"CDG ";"CDG ";"2018-08-06T23:00:00Z";"2018-08-07T02:00:00Z"
"___FGRHZ_____LHR20180805120128 ";"INT";"FGRHZ";"LHR ";"LHR ";"2018-08-06T21:30:00Z";"2018-08-07T02:00:00Z"
"___FGRHS_____RBA20180803161644 ";"INT";"FGRHS";"CPH ";"CPH ";"2018-08-04T23:00:00Z";"2018-08-05T02:00:00Z"
"___FGRHZ_____CDG20180804143609 ";"INT";"FGRHZ";"CDG ";"CDG ";"2018-08-09T20:35:00Z";"2018-08-09T21:15:00Z"
"___FGRHT_____CDG20180804083622 ";"INT";"FGRHT";"CDG ";"CDG ";"2018-08-06T23:00:00Z";"2018-08-07T02:00:00Z"
"___FGRHR_____CDG20180801141614 ";"INT";"FGRHR";"CDG ";"CDG ";"2018-08-04T23:00:00Z";"2018-08-05T02:00:00Z"
"___FGRHY_____CDG20180731094611 ";"INT";"FGRHY";"CDG ";"CDG ";"2018-08-05T23:00:00Z";"2018-08-06T02:00:00Z"
